upc,title,description,image_url,product_url,piece_length,piece_width,piece_height
786138803699,Pedal Scooter for Kids,"Item#3135-R - FBM



Unique and Smooth Drive System- The red scooter has a smooth design. The unique pedals allows you to ride the scooter similar to riding a bike.
Glide Along On The Smoothest Wheels - Specially designed wheels provide a smooth ride without making a sound.
Safety First - Anti-slip handles and pedals with fully equipped hand brake make this scooter safe and fun. Make sure to wear safety gear.
Extremely Durable Yet Lightweight and Foldable - Made from tough steel it is rust-proof and wear-resistant. Can be folded for easy storage and portability.
Great Exercise - The scooter is similar to riding a bike making this a great source of exercising while having a ton of fun.






Product Description

New Bounce Pedal ScooterThis rugged scooter is perfect for children 8 and up. This modern adaptation of the classic toy will guarantee hours of wholesome fun. Easily supports up to 220 lbs. It is sure to promote healthy and exciting fun for boys and girls of all ages. The scooter features a rugged steel frame with non-slip foot pad and handles.Safety is a priority Designed to be safe as well as fun for children, we took many precautions to ensure the safety of your child.Smooth riding mechanism.Wide stance and easy grip handles provide better balance.Non-slip foot pads for increased stability.It is always recommended to use safety gear and helmets while using pedal scooters.Only use and a flat, firm surface.Great Exercise Opportunity.Awesome way to lose weight and improve balance.New BounceNew Bounce is known for providing quality products at an outstanding value. Our mission is to provide your children with toys, games, and play accessories that they can enjoy for years to come. So rest assured that you are buying the best of the best. If you ever have any issue with any of our products, our friendly customer service team is standing by to take your call and resolve the matter.

",https://newbouncesport.com/cdn/shop/files/Screenshot2024-03-07134550-cutout_1.jpg?v=1709837454&width=1920,https://newbouncesport.com/products/pedal-scooter-for-kids,,,
786138804757,Heel Wheel Skates - With Lights,"Item#3143 HOURS OF GUARANTEED FUN - These Heel Skates are an awesome gift for your child. With safe and easy to use features, your child will be spending lots of time in them. The Heel Skates are available in 2 colors, green and purple and they feature flashing lights that light up as you ride! Pick the color of your c",http://newbouncesport.com/cdn/shop/products/3143-G_3cf8063d-e633-4e92-8970-d9b3da4efdbc.jpg?v=1764193939,https://newbouncesport.com/products/heel-wheel-skates-1,,,
786138804764,Heel Wheel Skates - With Lights,"Item#3143 HOURS OF GUARANTEED FUN - These Heel Skates are an awesome gift for your child. With safe and easy to use features, your child will be spending lots of time in them. The Heel Skates are available in 2 colors, green and purple and they feature flashing lights that light up as you ride! Pick the color of your c",http://newbouncesport.com/cdn/shop/products/3143-G_3cf8063d-e633-4e92-8970-d9b3da4efdbc.jpg?v=1764193939,https://newbouncesport.com/products/heel-wheel-skates-1,,,
786138805938,Pogo Hopper Replacement Ball,New Bounce,http://newbouncesport.com/cdn/shop/files/3147-GB-Ball.jpg?v=1687454027,https://newbouncesport.com/products/pogo-hopper-replacement-ball,,,
786138805310,Red & Blue and Black & Grey Pogo Stick Combo,"Item # 3123 &amp; 3124 Pro Sport Edition - Designed for older kids (and adults), the Pogo Stick can withstand up to 80-160 lbs. Great for beginner &amp; intermediate jumpers. Sport Edition - Designed for younger kids, the Pogo Stick has a weight limit of 40 to 80 Lbs. The fun colors enhance the hours of possible fun. T",http://newbouncesport.com/cdn/shop/files/3124.jpg?v=1764193266,https://newbouncesport.com/products/red-blue-and-black-grey-pogo-stick-combo,,,
786138805327,Green & Black and Pink & Grey Pogo Stick Combo,"Item # 3198 &amp; 3199 Pro Sport Edition - Designed for older kids (and adults), the Pogo Stick can withstand up to 80-160 lbs. Great for beginner &amp; intermediate jumpers. Sport Edition - Designed for younger kids, the Pogo Stick has a weight limit of 40 to 80 Lbs. The fun colors enhance the hours of possible fun. T",http://newbouncesport.com/cdn/shop/files/3198_693b8a3b-2304-4d79-8413-3978aa838621.png?v=1764192093,https://newbouncesport.com/products/green-black-and-pink-grey-pogo-stick-combo,,,
786138806980,Electric Water Pistol for Kids - Battery Operated Water Pistol,Item#3169-G The Ultimate Water Blaster - Bring summer fun up a notch with this awesome electric water gun. The gun comes in green and orange with a monster design. Recommended for ages 6+. Unlimited Fun - The water pistol tank has a capacity of 600ml which gives you up to 600 shots! Take turns shooting at each other in,http://newbouncesport.com/cdn/shop/files/waterguns1339.jpg?v=1768412956,https://newbouncesport.com/products/electric-water-gun-for-kids-battery-operated-water-pistol,,,
786138806973,Electric Water Pistol for Kids - Battery Operated Water Pistol,Item#3169-G The Ultimate Water Blaster - Bring summer fun up a notch with this awesome electric water gun. The gun comes in green and orange with a monster design. Recommended for ages 6+. Unlimited Fun - The water pistol tank has a capacity of 600ml which gives you up to 600 shots! Take turns shooting at each other in,http://newbouncesport.com/cdn/shop/files/waterguns1339.jpg?v=1768412956,https://newbouncesport.com/products/electric-water-gun-for-kids-battery-operated-water-pistol,,,
786138807345,Bumper Car for Toddlers - Ages 1.5-6 Years,THE PERFECT BUMPER CARS FOR TODDLER FUN!The bumper cars are a great indoor fun option.FEATURES:🏎The bumper cars feature wheels that turn 360° for easy and safe play.🏎The cars feature rubber-like bumpers that will protect your walls.🏎 Maximum speed of 1.8 mph.🏎 Recommended for ages 1.5-6 years.🏎 Recommended weight limit,http://newbouncesport.com/cdn/shop/files/3171-W.png?v=1764081117,https://newbouncesport.com/products/bumper-car-for-toddlers-ages-1-5-4-years,,,
786138807338,Bumper Car for Toddlers - Ages 1.5-6 Years,THE PERFECT BUMPER CARS FOR TODDLER FUN!The bumper cars are a great indoor fun option.FEATURES:🏎The bumper cars feature wheels that turn 360° for easy and safe play.🏎The cars feature rubber-like bumpers that will protect your walls.🏎 Maximum speed of 1.8 mph.🏎 Recommended for ages 1.5-6 years.🏎 Recommended weight limit,http://newbouncesport.com/cdn/shop/files/3171-W.png?v=1764081117,https://newbouncesport.com/products/bumper-car-for-toddlers-ages-1-5-4-years,,,
786138807352,Bumper Car for Toddlers - Ages 1.5-6 Years,THE PERFECT BUMPER CARS FOR TODDLER FUN!The bumper cars are a great indoor fun option.FEATURES:🏎The bumper cars feature wheels that turn 360° for easy and safe play.🏎The cars feature rubber-like bumpers that will protect your walls.🏎 Maximum speed of 1.8 mph.🏎 Recommended for ages 1.5-6 years.🏎 Recommended weight limit,http://newbouncesport.com/cdn/shop/files/3171-W.png?v=1764081117,https://newbouncesport.com/products/bumper-car-for-toddlers-ages-1-5-4-years,,,
