Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Category,Department,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,KB-MPZ-CNK,Chanukah mini puzzle,Chanukah mini puzzle,Chanukah mini puzzle,Chanukah mini puzzle,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754167,789185754167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-03,Chanukah stencil art,Chanukah stencil art,Chanukah stencil art,Chanukah stencil art,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754556,789185754556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-ATCB-CNK,Chanukah activity book,Chanukah activity book,Chanukah activity book,Chanukah activity book,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754457,789185754457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-SEW,Chanukah Sew Fun,Chanukah Sew Fun,Chanukah Sew Fun,Chanukah Sew Fun,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754532,789185754532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-TNC,Chanukah Trace N Color Book,Chanukah Trace N Color Book,Chanukah Trace N Color Book,Chanukah Trace N Color Book,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,679625127357,679625127357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-MCB,Chanukah Magic Coloring Book,Chanukah Magic Coloring Book,Chanukah Magic Coloring Book,Chanukah Magic Coloring Book,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,679625286979,679625286979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-CAD,Chanukah Create a Dreidel,Chanukah Create a Dreidel,Chanukah Create a Dreidel,Chanukah Create a Dreidel,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,760354962965,760354962965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-SNS,Chanukah Seek 'N Stick,Chanukah Seek 'N Stick,Chanukah Seek 'N Stick,Chanukah Seek 'N Stick,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,760354962941,760354962941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-WCF,Chanukah Watercolor Fun,Chanukah Watercolor Fun,Chanukah Watercolor Fun,Chanukah Watercolor Fun,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,760354962972,760354962972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CCSING-CNK,Zing Mit Chayala and Shimmy- Chanukah,Zing Mit Chayala and Shimmy- Chanukah,Zing Mit Chayala and Shimmy- Chanukah,Zing Mit Chayala and Shimmy- Chanukah,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,9781957437262,9781957437262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-MC,Chanukah Magic Coloring,Chanukah Magic Coloring,Chanukah Magic Coloring,Chanukah Magic Coloring,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,760354962491,760354962491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-STST,Chanukah Sticker Stacker,Chanukah Sticker Stacker,Chanukah Sticker Stacker,Chanukah Sticker Stacker,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,760354962958,760354962958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-STD,Chanukah Stick the Dots,Chanukah Stick the Dots,Chanukah Stick the Dots,Chanukah Stick the Dots,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,760354962934,760354962934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-07,Chanukah foil art napkin rings,Chanukah foil art napkin rings,Chanukah foil art napkin rings,Chanukah foil art napkin rings,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185254716,789185254716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-STRG,Chanukah String Art,Chanukah String Art,Chanukah String Art,Chanukah String Art,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,760354962514,760354962514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-CRD-GRB,Grab-Bag,Grab-Bag,Grab-Bag,Grab-Bag,Others,Games & Puzzles,Judaica Games,Kinder Blast,Kinder Blast,760354962309,760354962309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-CRD-RUM,Rummi-Kup,Rummi-Kup,Rummi-Kup,Rummi-Kup,Others,Games & Puzzles,Judaica Games,Kinder Blast,Kinder Blast,760354962286,760354962286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-CRD-DNT,Donut Battle,Donut Battle,Donut Battle,Donut Battle,Others,Games & Puzzles,Judaica Games,Kinder Blast,Kinder Blast,760354962316,760354962316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-CRD-BLZ,Blitz,Blitz,Blitz,Blitz,Others,Games & Puzzles,Judaica Games,Kinder Blast,Kinder Blast,760354962293,760354962293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-CRD-SET,Tri-Set,Tri-Set,Tri-Set,Tri-Set,Others,Games & Puzzles,Judaica Games,Kinder Blast,Kinder Blast,760354962279,760354962279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-PRM-MWA,Purim Magic Water Blast,Purim Magic Water Blast,Purim Magic Water Blast,Purim Magic Water Blast,Others,Purim,Purim Crafts,Kinder Blast,Kinder Blast,789185754594,789185754594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-PRM-SBN,Purim Sticker by Number,Purim Sticker by Number,Purim Sticker by Number,Purim Sticker by Number,Others,Purim,Purim Crafts,Kinder Blast,Kinder Blast,789185754600,789185754600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-PRM-SAS,Purim Stick a Stud,Purim Stick a Stud,Purim Stick a Stud,Purim Stick a Stud,Others,Purim,Purim Crafts,Kinder Blast,Kinder Blast,789185754587,789185754587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-COLB-02,Purim Coloring Book,Purim Coloring Book,Purim Coloring Book,Purim Coloring Book,Others,Purim,Purim Crafts,Kinder Blast,Kinder Blast,789185754440,789185754440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-PRM-VEL,Purim Velvet Poster,Purim Velvet Poster,Purim Velvet Poster,Purim Velvet Poster,Others,Purim,Purim Crafts,Kinder Blast,Kinder Blast,789185754808,789185754808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-PRM-STKZ,Purim Mini Stickeez,Purim Mini Stickeez,Purim Mini Stickeez,Purim Mini Stickeez,Others,Purim,Purim Crafts,Kinder Blast,Kinder Blast,679625241107,679625241107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-PRM-STST,Purim Sticker stacker,Purim Sticker stacker,Purim Sticker stacker,Purim Sticker stacker,Others,Purim,Purim Crafts,Kinder Blast,Kinder Blast,679625315037,679625315037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-PRM-STD,Purim Stick the Dots,Purim Stick the Dots,Purim Stick the Dots,Purim Stick the Dots,Others,Purim,Purim Crafts,Kinder Blast,Kinder Blast,760354963092,760354963092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-PRM-SNS,Purim Seek N Stick,Purim Seek N Stick,Purim Seek N Stick,Purim Seek N Stick,Others,Purim,Purim Crafts,Kinder Blast,Kinder Blast,760354963085,760354963085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-PRM-TAP,Purim Tapetastic,Purim Tapetastic,Purim Tapetastic,Purim Tapetastic,Others,Purim,Purim Crafts,Kinder Blast,Kinder Blast,760354962569,760354962569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB71035,Sticker Puzzle- Purim,Sticker Puzzle- Purim,Sticker Puzzle- Purim,Sticker Puzzle- Purim,Others,Purim,Judaica Crafts,Kinder Blast,Kinder Blast,743724353464,743724353464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-PUZ-MTZ,Mitzvah Funland Puzzle,Mitzvah Funland Puzzle,Mitzvah Funland Puzzle,Mitzvah Funland Puzzle,Others,Games & Puzzles,Judaica Games,Kinder Blast,Kinder Blast,789185754204,789185754204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-71017,Kriyas Shema Sticker Puzzle,Kriyas Shema Sticker Puzzle,Kriyas Shema Sticker Puzzle,Kriyas Shema Sticker Puzzle,Others,Games & Puzzles,Judaica Games,Kinder Blast,Kinder Blast,701748592955,701748592955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-JPUZ-USHP,Ushpizin Jigsaw Puzzle,Ushpizin Jigsaw Puzzle,Ushpizin Jigsaw Puzzle,Ushpizin Jigsaw Puzzle,Others,Games & Puzzles,Judaica Games,Kinder Blast,Kinder Blast,789185754396,789185754396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-71016,Modeh Ani Sticker Puzzle,Modeh Ani Sticker Puzzle,Modeh Ani Sticker Puzzle,Modeh Ani Sticker Puzzle,Others,Games & Puzzles,Judaica Games,Kinder Blast,Kinder Blast,701748592863,701748592863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-71036,Tzedakah Sticker Puzzle,Tzedakah Sticker Puzzle,Tzedakah Sticker Puzzle,Tzedakah Sticker Puzzle,Others,Games & Puzzles,Judaica Games,Kinder Blast,Kinder Blast,743724353457,743724353457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-71022,Shabbos Sticker Puzzle,Shabbos Sticker Puzzle,Shabbos Sticker Puzzle,Shabbos Sticker Puzzle,Others,Games & Puzzles,Judaica Games,Kinder Blast,Kinder Blast,881314992201,881314992201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-71041-C,Kindertown Puzzle,Kindertown Puzzle,Kindertown Puzzle,Kindertown Puzzle,Others,Games & Puzzles,Judaica Games,Kinder Blast,Kinder Blast,602401929029,602401929029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-71041-B,Alef Beis Puzzle,Alef Beis Puzzle,Alef Beis Puzzle,Alef Beis Puzzle,Others,Games & Puzzles,Judaica Games,Kinder Blast,Kinder Blast,602401929043,602401929043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-710-41D,Erev Shabbos Puzzle,Erev Shabbos Puzzle,Erev Shabbos Puzzle,Erev Shabbos Puzzle,Others,Games & Puzzles,Judaica Games,Kinder Blast,Kinder Blast,789185754648,789185754648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-71042,Havdalah Sticker Puzzle,Havdalah Sticker Puzzle,Havdalah Sticker Puzzle,Havdalah Sticker Puzzle,Others,Games & Puzzles,Judaica Games,Kinder Blast,Kinder Blast,602401929005,602401929005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-71041-A,Brachos Puzzle,Brachos Puzzle,Brachos Puzzle,Brachos Puzzle,Others,Games & Puzzles,Judaica Games,Kinder Blast,Kinder Blast,602401929777,602401929777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
