Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Category,Department,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,1320,PLAY BUILD AIRPORT SET,PLAY BUILD AIRPORT SET,PLAY BUILD AIRPORT SET,PLAY BUILD AIRPORT SET,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138700554,786138700554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1323,STRAW BUILD 816 PC.,STRAW BUILD 816 PC.,STRAW BUILD 816 PC.,STRAW BUILD 816 PC.,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138701117,786138701117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#1333 playbuild,PILO 144 PC SET BUCKET,PILO 144 PC SET BUCKET,PILO 144 PC SET BUCKET,PILO 144 PC SET BUCKET,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138703227,786138703227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1336,PLAYBUILD 500 PIECE SUPER SET,PLAYBUILD 500 PIECE SUPER SET,PLAYBUILD 500 PIECE SUPER SET,PLAYBUILD 500 PIECE SUPER SET,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138703920,786138703920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PK-1341,HexTile Bucket,HexTile Bucket,HexTile Bucket,HexTile Bucket,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138704712,786138704712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1335,CONESTAX 48 PC BUCKET,CONESTAX 48 PC BUCKET,CONESTAX 48 PC BUCKET,CONESTAX 48 PC BUCKET,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138703623,786138703623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#1343,CapSnaps Bucket,CapSnaps Bucket,CapSnaps Bucket,CapSnaps Bucket,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138704736,786138704736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1330,Snapid 1000pc set,Snapid 1000pc set,Snapid 1000pc set,Snapid 1000pc set,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138701988,786138701988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PB-1344,Platformers Bucket 500 pc set,Platformers Bucket 500 pc set,Platformers Bucket 500 pc set,Platformers Bucket 500 pc set,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138704743,786138704743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#1324,BARIFIC 672 PC.,BARIFIC 672 PC.,BARIFIC 672 PC.,BARIFIC 672 PC.,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138701124,786138701124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1334,Playbuild 68 Piece Build a Fort,Playbuild 68 Piece Build a Fort,Playbuild 68 Piece Build a Fort,Playbuild 68 Piece Build a Fort,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138703319,786138703319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PB-1342,Rainbow pegs deluxe set Bucket,Rainbow pegs deluxe set Bucket,Rainbow pegs deluxe set Bucket,Rainbow pegs deluxe set Bucket,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138704729,786138704729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1322-PINK,Bricks BASEPLATE PINK,Bricks BASEPLATE PINK,Bricks BASEPLATE PINK,Bricks BASEPLATE PINK,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138700622,786138700622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PB-1340,DiscO's Bucket,DiscO's Bucket,DiscO's Bucket,DiscO's Bucket,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138704705,786138704705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1346,BARIFIC DELUXE 1344 PCS BUCKET,BARIFIC DELUXE 1344 PCS BUCKET,BARIFIC DELUXE 1344 PCS BUCKET,BARIFIC DELUXE 1344 PCS BUCKET,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138706778,786138706778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1328,TUBO 128 PC.,TUBO 128 PC.,TUBO 128 PC.,TUBO 128 PC.,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138701162,786138701162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PB-1338,Unity Flexi Figures Bucket 50 Pc.,Unity Flexi Figures Bucket 50 Pc.,Unity Flexi Figures Bucket 50 Pc.,Unity Flexi Figures Bucket 50 Pc.,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138704682,786138704682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1329,Slyders 60 pcs,Slyders 60 pcs,Slyders 60 pcs,Slyders 60 pcs,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138701179,786138701179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PB-1339,InterLink Bucket,InterLink Bucket,InterLink Bucket,InterLink Bucket,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138704699,786138704699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1345,Snapid 400pc set,Snapid 400pc set,Snapid 400pc set,Snapid 400pc set,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138706754,786138706754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#1307,COMMUNITY FIGURES 16 PC,COMMUNITY FIGURES 16 PC,COMMUNITY FIGURES 16 PC,COMMUNITY FIGURES 16 PC,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,86138800255,86138800255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PB-2040,PEGS 26PC,PEGS 26PC,PEGS 26PC,PEGS 26PC,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138700301,786138700301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3091,PLAYKIDZ FIRE TRUCK,PLAYKIDZ FIRE TRUCK,PLAYKIDZ FIRE TRUCK,PLAYKIDZ FIRE TRUCK,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138700776,786138700776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
