Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Category,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,31006,Wooden Magnetic Ice Cream Puzzle,Wooden Magnetic Ice Cream Puzzle,Wooden Magnetic Ice Cream Puzzle,Wooden Magnetic Ice Cream Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772310062,000772310062,"Piece together a deliciously cool puzzle and pretend play fun with this innovative combination wooden puzzle and magnetic pretend play set! There are 16 wooden magnetic pieces, including ice cream scoops, toppings, cones, containers, spoons, and a scooper. For puzzle play, match the pieces to pictures on the sturdy wooden puzzle board. For pretend play, lift and arrange pieces with the magnetic scooper to create ice cream treats! The Melissa & Doug Ice Cream Wooden Magnetic Puzzle Play Set is an engaging, hands-on, screen-free activity for kids two and older.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50126,See-Inside Numbers Peg Puzzle,See-Inside Numbers Peg Puzzle,See-Inside Numbers Peg Puzzle,See-Inside Numbers Peg Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772501262,000772501262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50163,Alphabet Sound Puzzle,Alphabet Sound Puzzle,Alphabet Sound Puzzle,Alphabet Sound Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772501279,000772501279,"This 26-piece alphabet sound puzzle pronounces the name of each letter when it is placed correctly in the sturdy wooden puzzle board! Colorful wooden pieces are slightly raised above the puzzle board for easy grasping. Pictures underneath each piece help reinforce the relationship between letters and their sounds. Kids three and older will love learning their ABCs while developing fine motor and sensory skills. (TIP: Puzzle has light-activated sensors; for best results, expose the sensor by removing a piece in a brightly lit room, then make the sound play by replacing the piece in the board.) This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50757,U.S.A. Sound Puzzle,U.S.A. Sound Puzzle,U.S.A. Sound Puzzle,U.S.A. Sound Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772007153,000772007153,"Amplify your child's learning and play experience with this fabulous U.S.A. Map Sound Puzzle. As each piece is placed correctly in the puzzle board, your child will be delighted to hear the name of that state's capital. Colorful illustrations on the map pieces depict images associated with that state, and under each piece you can see an outline of the state's border. It includes 40 puzzle pieces made of top-quality wood to ensure durability and longevity. This Melissa & Doug sound puzzle provides kids with a great introduction to the states while they practice motor skills, hand-eye coordination, and problem-solving skills. It makes an exceptional gift for boys and girls ages five and older for hands-on, screen-free play. (TIP: Puzzle has light activated sensors; for best results, expose the sensor by removing a piece in a brightly lit room, then make the sound play by replacing the piece in the board.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51018,Unicorn Chunky Puzzle,Unicorn Chunky Puzzle,Unicorn Chunky Puzzle,Unicorn Chunky Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772503501,000772503501,"Easy-to-grasp extra-thick pieces in a vibrant rainbow of colors make this a perfect beginning puzzle for toddlers and preschoolers, ages two and older! It features five unicorns in different colors, patterns, and poses, and a rainbow piece, all of which stand for pretend play and fit on a sturdy wooden puzzle board, encouraging problem-solving skills. Matching pictures under the pieces help make this puzzle quick to solve and help reinforce color and pattern recognition.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51020,Sea Life Chunky Puzzle,Sea Life Chunky Puzzle,Sea Life Chunky Puzzle,Sea Life Chunky Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772503594,000772503594,"Let imaginations dive in to an underwater oasis filled with adorable sea creatures with this extra-thick wooden puzzle. The chunky puzzle features seven easy-to-grasp chunky sea creature pieces that can stand upright for pretend play. Pictures under pieces on the sturdy wooden puzzle board help with matching. Puzzle play encourages hand-eye, fine motor, and problem-solving skills.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51060,Ms. Rachel Sound Puzzle,Ms. Rachel Sound Puzzle,Ms. Rachel Sound Puzzle,Ms. Rachel Sound Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772503556,000772503556,"Kids will love singing along with their favorite educator, Ms. Rachel! The six-piece Melissa & Doug® Ms. Rachel™ Wooden Song Puzzle includes favorites from Ms. Rachel’s popular baby and toddler videos. Lift to hear Come Play Out In the Sun, The Wheels on the Bus, I Love a Rainbow, Can You Say Mama, Hop Little Bunnies, and I’m So Happy. An on/off switch allows quiet play. (2 AAA batteries required, not included. Sounds are light-activated - for best results, use puzzle in bright, direct light.) Durable pegs help kids two and older easily grasp and manipulate the six adorably illustrated pictures and pictures under pieces help with matching and boost self-esteem. Encourage language, memory, spatial awareness, problem-solving skills and more with this Melissa & Doug puzzle and Melissa & Doug toys. These Melissa & Doug toys are toddler learning toys, designed by Ms. Rachel and developmental experts to support all children, through their ages and stages, from 2-5+ years. Ms. Rachel toys are ideal newborn toys, toddler toys, preschool toys, Montessori toys, and wooden toys for ages 2-4. From baby shower gifts to baby essentials, these products help babies and families learn, bond, and thrive. Ms. Rachel is a real teacher with two master's degrees in education. She is passionate about creating research-based videos and products to educate families and support learning for littles. This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95059,"Melissa & Doug Solar System Giant Floor Puzzle, 42 Piece","Melissa & Doug Solar System Giant Floor Puzzle, 42 Piece","Melissa & Doug Solar System Giant Floor Puzzle, 42 Piece","Melissa & Doug Solar System Giant Floor Puzzle, 42 Piece",Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772950596,000772950596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95055,"Melissa & Doug Alphabet Giant Floor Puzzle, 36 Piece","Melissa & Doug Alphabet Giant Floor Puzzle, 36 Piece","Melissa & Doug Alphabet Giant Floor Puzzle, 36 Piece","Melissa & Doug Alphabet Giant Floor Puzzle, 36 Piece",Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772950558,000772950558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95056,"Melissa & Doug Fire Truck Giant Floor Puzzle, 36 Piece","Melissa & Doug Fire Truck Giant Floor Puzzle, 36 Piece","Melissa & Doug Fire Truck Giant Floor Puzzle, 36 Piece","Melissa & Doug Fire Truck Giant Floor Puzzle, 36 Piece",Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772950565,000772950565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95058,"Melissa & Doug Ocean Oasis Giant Floor Puzzle, 42 Piece","Melissa & Doug Ocean Oasis Giant Floor Puzzle, 42 Piece","Melissa & Doug Ocean Oasis Giant Floor Puzzle, 42 Piece","Melissa & Doug Ocean Oasis Giant Floor Puzzle, 42 Piece",Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772950589,000772950589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95060,"Melissa & Doug USA Map Giant Floor Puzzle, 42 Piece","Melissa & Doug USA Map Giant Floor Puzzle, 42 Piece","Melissa & Doug USA Map Giant Floor Puzzle, 42 Piece","Melissa & Doug USA Map Giant Floor Puzzle, 42 Piece",Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772950602,000772950602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,424,Alphabet Train Puzzle 28 Pieces,Alphabet Train Puzzle 28 Pieces,Alphabet Train Puzzle 28 Pieces,Alphabet Train Puzzle 28 Pieces,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772904247,000772904247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51016,Underwater Floor Puzzle 48 Pieces,Underwater Floor Puzzle 48 Pieces,Underwater Floor Puzzle 48 Pieces,Underwater Floor Puzzle 48 Pieces,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772904278,000772904278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9051,Vehicles Peg Puzzle,Vehicles Peg Puzzle,Vehicles Peg Puzzle,Vehicles Peg Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772090513,000772090513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31002,Farm Number Floor Puzzle (24 pc),Farm Number Floor Puzzle (24 pc),Farm Number Floor Puzzle (24 pc),Farm Number Floor Puzzle (24 pc),Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772310024,000772310024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3383,Farm Animals Wooden Peg Puzzle,Farm Animals Wooden Peg Puzzle,Farm Animals Wooden Peg Puzzle,Farm Animals Wooden Peg Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772033831,000772033831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3384,Melissa & Doug Sea Creatures Peg Puzzle,Melissa & Doug Sea Creatures Peg Puzzle,Melissa & Doug Sea Creatures Peg Puzzle,Melissa & Doug Sea Creatures Peg Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772033848,000772033848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3387,Neighborhood Pets Wooden Peg Puzzle,Neighborhood Pets Wooden Peg Puzzle,Neighborhood Pets Wooden Peg Puzzle,Neighborhood Pets Wooden Peg Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772033879,000772033879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50227,Vehicles Chunky Puzzle,Vehicles Chunky Puzzle,Vehicles Chunky Puzzle,Vehicles Chunky Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772037259,000772037259,"On the road, on the rails, by sea or by air, imaginations travel far and wide with this extra-thick wooden puzzle. Featuring nine easy-grasp, chunky vehicle pieces that can stand upright for pretend play. Each vehicle has a full-color, matching picture underneath. Encourages hand-eye, fine motor and creative expression skills. This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50296,Chunky Construction Puzzle,Chunky Construction Puzzle,Chunky Construction Puzzle,Chunky Construction Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772037266,000772037266,"Digging dirt, moving earth or just driving down the road, construction vehicles are captivating. This extra thick wooden puzzle includes six easy-grasp, chunky vehicle pieces. Each vehicle has a full-color, matching picture underneath and can stand upright for pretend play. Encourages eye-hand, fine motor and creative expression skills. This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50205,Shapes Chunky Puzzle,Shapes Chunky Puzzle,Shapes Chunky Puzzle,Shapes Chunky Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772037303,000772037303,"Eight familiar shapes are featured in this extra-thick wooden puzzle with easy-grasp, chunky pieces. Each piece has a matching picture underneath and the shape name is printed on the puzzle board. Encourages hand-eye coordination, fine motor skills and visual perception skills. This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50295,Dinosaurs Chunky Puzzle,Dinosaurs Chunky Puzzle,Dinosaurs Chunky Puzzle,Dinosaurs Chunky Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772037471,000772037471,"This extra thick wooden puzzle includes seven easy-grasp, chunky dinosaur pieces with a full-color, matching picture underneath. The dino pieces stand upright for pretend play. Encourages eye-hand, fine motor and creative expression skills. This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3771,Pets Cube Puzzle,Pets Cube Puzzle,Pets Cube Puzzle,Pets Cube Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772037716,000772037716,Six puzzles in one! There are 16 solid wooden cubes in this unique puzzle. One part of a colorful pet is pictured on each side. Rotate the cubes on the wooden tray to complete the six different animal pals!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50208,VEHICLE PUZZLE IN A BOX,VEHICLE PUZZLE IN A BOX,VEHICLE PUZZLE IN A BOX,VEHICLE PUZZLE IN A BOX,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772037945,000772037945,"Set includes four wooden, 12-piece vehicle jigsaw puzzles-- a race car, a steam engine, a school bus and a fire engine-- each stored in a separate compartment of a sturdy wooden box! The slide-on box lid doubles as a convenient puzzle board! Each puzzle piece is shape-coded on the back for easy sorting. Great for travel! This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4421,Traffic Jam Floor Puzzle 2'x3' (24 pc),Traffic Jam Floor Puzzle 2'x3' (24 pc),Traffic Jam Floor Puzzle 2'x3' (24 pc),Traffic Jam Floor Puzzle 2'x3' (24 pc),Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772044219,000772044219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3375,Jungle Friends (Safari) Jumbo Knob,Jungle Friends (Safari) Jumbo Knob,Jungle Friends (Safari) Jumbo Knob,Jungle Friends (Safari) Jumbo Knob,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772033756,000772033756,"Standing against a lush green background, a lion, an elephant and a giraffe are waiting to play. Extra thick wooden puzzle includes three pieces, with jumbo wooden knobs for easy grasping. Full-color, matching pictures appear underneath each piece. Encourage hand-eye, fine motor and visual perception skills.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50226,Pets Chunky Puzzle,Pets Chunky Puzzle,Pets Chunky Puzzle,Pets Chunky Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772037242,000772037242,"Happy pets play in the yard on this extra thick wooden puzzle that includes eight easy-grasp, chunky pet pieces. Each pet animal can stand upright for pretend play and has a full-color, matching picture underneath. Encourages eye-hand, fine motor and creative expression skills. This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50201,Old MacDonald's Farm Sound Puzzle,Old MacDonald's Farm Sound Puzzle,Old MacDonald's Farm Sound Puzzle,Old MacDonald's Farm Sound Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772007382,000772007382,"Join Old MacDonald and his friendly barnyard friends as they help each other complete this classic childhood song. Pegs help children two and older easily grasp and manipulate the eight adorably illustrated pieces (farmer, cow, pig, horse, chickens, ducks, dog, and sheep). Lift the beautifully illustrated wooden puzzle pieces to hear Old MacDonald start the song (“Old MacDonald had a farm, E-I-E-I-O!”), and each animal complete its part (for example, the pig sings, “And on that farm he had a pig, E-I-E-I-O [… etc.]”). Directions and lyrics are included on the puzzle so kids can sing along! Two AAA batteries required, not included; sounds are light-activated - for best results, use in bright, direct light.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,440,U.S.A. Map Floor (51 pc),U.S.A. Map Floor (51 pc),U.S.A. Map Floor (51 pc),U.S.A. Map Floor (51 pc),Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772004404,000772004404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,413,Solar System Floor (48 pc),Solar System Floor (48 pc),Solar System Floor (48 pc),Solar System Floor (48 pc),Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772904131,000772904131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#12923,Melissa & Doug Busy Barn Shaped Floor Puzzle,Melissa & Doug Busy Barn Shaped Floor Puzzle,Melissa & Doug Busy Barn Shaped Floor Puzzle,Melissa & Doug Busy Barn Shaped Floor Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772129237,000772129237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51199,Pets Peg Puzzle,Pets Peg Puzzle,Pets Peg Puzzle,Pets Peg Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772090537,000772090537,"Children will love spending time with these beloved neighborhood pets as they place each wooden puzzle piece over the matching picture on the puzzle board. This sturdy 8-piece puzzle features easy-grasp pegs and wooden construction. Promotes hand-eye coordination, fine motor skills, problem-solving skills, and much more!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3832,Jumbo Numbers Chunky Puzzle,Jumbo Numbers Chunky Puzzle,Jumbo Numbers Chunky Puzzle,Jumbo Numbers Chunky Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772038324,000772038324,"Counting fun begins with this extra thick wooden puzzle that includes 20 easy-grasp, chunky pieces (1-20). A full-color, matching number appears under each piece, and counting pictures equal to each numbered piece are shown on the puzzle board. Number pieces stand up. Encourages hand-eye, fine motor and early math skills.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4423,Safari Social Floor Puzzle,Safari Social Floor Puzzle,Safari Social Floor Puzzle,Safari Social Floor Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772044233,000772044233,"Go bananas with some party animals! Piece together the adorably illustrated 24-piece Safari Social sturdy cardboard jigsaw floor puzzle to discover friendly creatures having a wild time sharing bananas. Pieces are big enough for little hands to grasp; completed puzzle measures approximately three feet by four feet (91.4 cm x 61 cm). “Easy Clean” surface keeps the puzzle looking like new. Help kids develop problem-solving skills and encourage fine motor development and color and animal recognition. with this engaging and sturdy jigsaw puzzle, perfect for kids three and older. This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2873,Safari Floor Puzzle Floor (100 pc),Safari Floor Puzzle Floor (100 pc),Safari Floor Puzzle Floor (100 pc),Safari Floor Puzzle Floor (100 pc),Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772028738,000772028738,"The jumbo Safari Floor Puzzle features beautiful original artwork that depicts a scene from the African plains. Kids can learn about different kinds of animals that make the savannah their home, as well as recognize some of their favorites including giraffes, an elephant, and a zebra. The large floor puzzle measures over four feet long when it's assembled, and the 100 extra-thick cardboard pieces feature an easy-to-clean surface to keep it looking like new. Playing with this Safari puzzle is a great way for kids to explore the magnificent world of the savannah while developing their cognitive, physical, and emotional skills. When children work on puzzles, they are fine-tuning their gross motor skills, improving their hand-eye coordination, strengthening their problem-solving skills, and beginning to develop logic and critical thinking processes. This Melissa & Doug puzzle makes an exceptional gift for preschoolers and kids ages six and older for hands-on, screen-free play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50525,Jumbo Knob Large Shapes Puzzle - 8 Pieces,Jumbo Knob Large Shapes Puzzle - 8 Pieces,Jumbo Knob Large Shapes Puzzle - 8 Pieces,Jumbo Knob Large Shapes Puzzle - 8 Pieces,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772033909,000772033909,"The Melissa & Doug Deluxe Jumbo Knob Puzzle features eight familiar shapes that are brightly colored and feature bold outlines. Each puzzle piece is constructed of extra thick, durable wood, and features a jumbo wooden knob so little ones can easily grasp each shape. The geometric shapes include a circle, square, rectangle, octagon, triangle, diamond, oval, and pentagon. Each piece also has a full-color matching picture underneath it to help kids recognize the shape. Playing with the puzzle is fun and engaging for kids while they learn different shapes and colors. It also helps little ones practice eye-hand coordination, visual perception, color-recognition, memory, matching, and fine-motor skills. The wooden knob puzzle makes a great learning tool for the home as well as the classroom for hands-on, screen-free play. It makes an exceptional gift for babies and toddlers one year and older. We design every toy to the highest-quality standards, and to nurture minds and hearts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50217,Melissa & Doug Pets Sound Puzzle,Melissa & Doug Pets Sound Puzzle,Melissa & Doug Pets Sound Puzzle,Melissa & Doug Pets Sound Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772007306,000772007306,"Eight favorite pets are waiting to ""speak"" to your child! Place a puzzle piece into the puzzle board well with the matching picture, and hear the animal meow, woof or tweet! This eye- and ear-catching puzzle enhances matching and listening skills. (TIP: Puzzle has light-activated sensors; for best results, expose the sensor by removing a piece in a brightly lit room, then make the sound play by replacing the piece in the board.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50767,The Wheels on the Bus Sound Puzzle,The Wheels on the Bus Sound Puzzle,The Wheels on the Bus Sound Puzzle,The Wheels on the Bus Sound Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772007399,000772007399,"The wheels on the bus go 'round and 'round … and kids will play with this puzzle over and over! Lift the six pieces of the school bus to reveal different pictures underneath that show what's happening, and to hear the different verses of the classic children's song. Sing along as the wipers go, ""swish, swish, swish,"" the horn goes, ""beep, beep, beep,"" and more! The lyrics are on the back of the sturdy wooden resting board to help kids learn the words. Shaped wooden pieces with durable plastic pegs are easy for small hands to grasp, making this a perfect preschool puzzle (ages 2+) that helps with fine motor skill development, as well as auditory processing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51000,Land of Dinosaurs Floor (48 pc),Land of Dinosaurs Floor (48 pc),Land of Dinosaurs Floor (48 pc),Land of Dinosaurs Floor (48 pc),Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772004428,000772004428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9050,Farm Peg Puzzle,Farm Peg Puzzle,Farm Peg Puzzle,Farm Peg Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772090506,000772090506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4420,Alphabet Express Floor Puzzle (27 pc),Alphabet Express Floor Puzzle (27 pc),Alphabet Express Floor Puzzle (27 pc),Alphabet Express Floor Puzzle (27 pc),Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772044202,000772044202,"Climb aboard the Alphabet Express! This large floor puzzle for kids features whimsical and colorful animals from an alligator to a zebra. It's made of durable cardboard pieces that stand up to play after play. You’ll need lots of space to put together this beautifully illustrated 27-piece puzzle that's over 10 feet long once it's assembled! The extra-thick jigsaw pieces are built to last, and their easy-clean surface keeps the puzzle looking new, making cleanup a breeze. Children will love the thick puzzle pieces that are easy to handle and put together. The finished puzzle displays beautiful original artwork of the Alphabet Express that's both visually stimulating and educational. Our kids' Alphabet Express puzzle is designed to help children practice their letters while developing problem-solving skills, shape recognition, and hand-eye coordination. The Alphabet Express jigsaw puzzle makes a great gift for kids ages three and older for lots of hands-on screen-free fun. This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51282,Magnetic Farm Hide & Seek Board,Magnetic Farm Hide & Seek Board,Magnetic Farm Hide & Seek Board,Magnetic Farm Hide & Seek Board,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772045926,000772045926,"Here a chick, there a chick...behind each of the 9 hinged doors on this charming barnyard scene is a delightful, magnetic animal. Learning about animals while improving memory and fine motor skills will keep children busy and having fun on the farm for hours!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50203,Farm Chunky Puzzle,Farm Chunky Puzzle,Farm Chunky Puzzle,Farm Chunky Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772037235,000772037235,"Have fun on the farm with this extra-thick wooden puzzle. It includes seven easy-grasp, chunky farm animals plus a chunky barn. Each piece has a full-color, matching picture underneath. The barn and animal pieces stand upright for pretend play. Encourages hand-eye, fine motor and creative expression skills. This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8900,Building Site 48pc Floor Puzzle,Building Site 48pc Floor Puzzle,Building Site 48pc Floor Puzzle,Building Site 48pc Floor Puzzle,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772089005,000772089005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2938,Under the Sea Wooden Jigsaw,Under the Sea Wooden Jigsaw,Under the Sea Wooden Jigsaw,Under the Sea Wooden Jigsaw,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772029384,000772029384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2054,Barnyard Animals Jumbo Knob,Barnyard Animals Jumbo Knob,Barnyard Animals Jumbo Knob,Barnyard Animals Jumbo Knob,Others,Puzzles & Accessories,Melissa & Doug,Melissa & Doug,000772020541,000772020541,"Charming farm friends live in the red barn and are always ready for puzzle play. This extra thick wooden puzzle includes three pieces, with jumbo wooden knobs for easy grasping. Full-color, matching pictures appear underneath each piece. A great activity to encourage hand-eye and visual perception skills.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
