Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Department,Category,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,MT026-1,DARON PLUSH HAWAIIAN AIRLINES AIRPLANE WITH SOUND,DARON PLUSH HAWAIIAN AIRLINES AIRPLANE WITH SOUND,DARON PLUSH HAWAIIAN AIRLINES AIRPLANE WITH SOUND,DARON PLUSH HAWAIIAN AIRLINES AIRPLANE WITH SOUND,Vehicles & RC,,,DARON,DARON,830715006666,830715006666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RT8556-1,DARON QANTAS AIRPORT PLAYSET,DARON QANTAS AIRPORT PLAYSET,DARON QANTAS AIRPORT PLAYSET,DARON QANTAS AIRPORT PLAYSET,Vehicles & RC,,,DARON,DARON,830715007106,830715007106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NY71736,FDNY FORD SUV 1/24,FDNY FORD SUV 1/24,FDNY FORD SUV 1/24,FDNY FORD SUV 1/24,Vehicles & RC,,,DARON,DARON,830715007649,830715007649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#RT4341,UPS AIRPORT PLAYSET,UPS AIRPORT PLAYSET,UPS AIRPORT PLAYSET,UPS AIRPORT PLAYSET,Vehicles & RC,,,DARON,DARON,830715043418,830715043418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NYPD,NYPD,NYPD,NYPD,Vehicles & RC,,,DARON,DARON,830715086101,830715086101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#RT8620,NYPD PLAYSET,NYPD PLAYSET,NYPD PLAYSET,NYPD PLAYSET,Vehicles & RC,,,DARON,DARON,830715086200,830715086200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RT8720,DARON FDNY FIRE STATION,DARON FDNY FIRE STATION,DARON FDNY FIRE STATION,DARON FDNY FIRE STATION,Vehicles & RC,,,DARON,DARON,830715087207,830715087207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FDNY,FDNY,FDNY,FDNY,Vehicles & RC,,,DARON,DARON,830715087504,830715087504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,fire department,fire department,fire department,fire department,Vehicles & RC,,,DARON,DARON,830715087603,830715087603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RT8925,NEW YORK CITY OFFICIAL 5 PC VEHICLE SET,NEW YORK CITY OFFICIAL 5 PC VEHICLE SET,NEW YORK CITY OFFICIAL 5 PC VEHICLE SET,NEW YORK CITY OFFICIAL 5 PC VEHICLE SET,Vehicles & RC,,,DARON,DARON,830715089256,830715089256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NY13573,FDNY RESCUE TRUCK W/WATER GUN & DRONE,FDNY RESCUE TRUCK W/WATER GUN & DRONE,FDNY RESCUE TRUCK W/WATER GUN & DRONE,FDNY RESCUE TRUCK W/WATER GUN & DRONE,Vehicles & RC,,,DARON,DARON,830715943817,830715943817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TM500,FANCY FLITE PULLBACK,FANCY FLITE PULLBACK,FANCY FLITE PULLBACK,FANCY FLITE PULLBACK,Vehicles & RC,,,DARON,DARON,830715944005,830715944005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CITY TRAM,CITY TRAM,CITY TRAM,CITY TRAM,Vehicles & RC,,,DARON,DARON,830715944531,830715944531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PT7821,SPACE ADVENTURE SPACE SHUTTLE TRANSPORTER TRUCK,SPACE ADVENTURE SPACE SHUTTLE TRANSPORTER TRUCK,SPACE ADVENTURE SPACE SHUTTLE TRANSPORTER TRUCK,SPACE ADVENTURE SPACE SHUTTLE TRANSPORTER TRUCK,Vehicles & RC,,,DARON,DARON,830715944548,830715944548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
