Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Department,Category,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
https://www.chazakkinder.com/cdn/shop/products/kinderveltyomtovbook_400x.jpg?v=1646763801,KV209,Kindervelt Yom Tov CD With Book - Yiddish,Kindervelt Yom Tov CD With Book - Yiddish,Kindervelt Yom Tov CD With Book - Yiddish,Kindervelt Yom Tov CD With Book - Yiddish,Books,others,Judaica Books,Kindervelt,Kindervelt,9781950793679,9781950793679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/kV210_400x.png?v=1643138418,KV210,Yom Tov with the Kindervelt Storybook - English,Yom Tov with the Kindervelt Storybook - English,Yom Tov with the Kindervelt Storybook - English,Yom Tov with the Kindervelt Storybook - English,Books,others,Activity Books,Kindervelt,Kindervelt,9781950793716,9781950793716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/pasachenglishmockup_400x.jpg?v=1647277386,KV204,Pesach with the Kindervelt Storybook - English,Pesach with the Kindervelt Storybook - English,Pesach with the Kindervelt Storybook - English,Pesach with the Kindervelt Storybook - English,Books,others,Activity Books,Kindervelt,Kindervelt,9781950793617,9781950793617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/pasachyidishmockup_1_400x.jpg?v=1646771022,KV203,Pesach with the Kindervelt Storybook & CD- Yiddish,Pesach with the Kindervelt Storybook & CD- Yiddish,Pesach with the Kindervelt Storybook & CD- Yiddish,Pesach with the Kindervelt Storybook & CD- Yiddish,Books,others,Activity Books,Kindervelt,Kindervelt,9781950793600,9781950793600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/unnamed_400x.jpg?v=1649863451,KV215,Kindervelt Shabbos English Book,Kindervelt Shabbos English Book,Kindervelt Shabbos English Book,Kindervelt Shabbos English Book,Books,others,Judaica Books,Kindervelt,Kindervelt,9798885860192,9798885860192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/unnamed-lightbox_400x.jpg?v=1669765344,KV221,Mitzvos with the Kindervelt Storybook & CD- Yiddish,Mitzvos with the Kindervelt Storybook & CD- Yiddish,Mitzvos with the Kindervelt Storybook & CD- Yiddish,Mitzvos with the Kindervelt Storybook & CD- Yiddish,Books,others,Judaica Books,Kindervelt,Kindervelt,9798885860543,9798885860543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/WhatsAppImage2022-03-10at11.21.19AM_400x.jpg?v=1649704832,KV217,Summer with the Kindervelt Storybook & CD- Yiddish,Summer with the Kindervelt Storybook & CD- Yiddish,Summer with the Kindervelt Storybook & CD- Yiddish,Summer with the Kindervelt Storybook & CD- Yiddish,Books,others,Activity Books,Kindervelt,Kindervelt,9798885860246,9798885860246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/winterenglishcopy_400x.jpg?v=1643138714,KV211,Winter with the Kindervelt Storybook - English,Winter with the Kindervelt Storybook - English,Winter with the Kindervelt Storybook - English,Winter with the Kindervelt Storybook - English,Books,others,Activity Books,Kindervelt,Kindervelt,9781950793792,9781950793792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/winterenglishcopy_400x.jpg?v=1643138714,KV212,Winter with the Kindervelt Storybook - English,Winter with the Kindervelt Storybook - English,Winter with the Kindervelt Storybook - English,Winter with the Kindervelt Storybook - English,Books,others,Activity Books,Kindervelt,Kindervelt,9781950793785,9781950793785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/files/WhatsApp_Image_2025-03-27_at_1.24.22_PM_400x.jpg?v=1743524658,KVUSB01,KINDER VELT PESACH DVD,KINDER VELT PESACH DVD,KINDER VELT PESACH DVD,KINDER VELT PESACH DVD,Electronic & Music,others,Activity Books,Kindervelt,Kindervelt,696168620107,696168620107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/files/254_400x.png?v=1764347734,KVUSB02,MITZVOS USB (KINDER VELT),MITZVOS USB (KINDER VELT),MITZVOS USB (KINDER VELT),MITZVOS USB (KINDER VELT),Electronics & Music,others,CD/DVD/USB,Kindervelt,Kindervelt,756542319895,756542319895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://09mzt5yu.cdn.imgeng.in/media/catalog/product/cache/8c21336c324bea9444a78baa74c6e65c/K/i/Kindervelt_Bedtime_Menchees_jpg_1.jpg,KV123,KinderVelt bedtime,KinderVelt bedtime,KinderVelt bedtime,KinderVelt bedtime,Figures,others,Figure Playsets,Kindervelt,Kindervelt,793565252471,793565252471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.powered-by-nitrosell.com/product_images/11/2547/696168620008%20Kinder%20Velt%20Ice%20Cream%20store.jpg,KV141,ICE CREAM STORE,ICE CREAM STORE,ICE CREAM STORE,ICE CREAM STORE,Figures,others,Figure Playsets,Kindervelt,Kindervelt,696168620008,696168620008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tiferesjudaica.eu/cdn/shop/files/74157_largeside-Kindervelt-Dollhouse-2.jpg?v=1766322694&width=480,530681,KINDER VELT DOLLHOUSE,KINDER VELT DOLLHOUSE,KINDER VELT DOLLHOUSE,KINDER VELT DOLLHOUSE,Figures,others,Figure Playsets,Kindervelt,Kindervelt,793565251993,793565251993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toys4you-fcpos.s3.us-east-2.amazonaws.com/AAoAFAAoAFAAoAP_2Q_d9612d2d-c189-41e8-9100-bbc620cdbaca.jpg,KV132,CHEDER BOYS MENTCHIES,CHEDER BOYS MENTCHIES,CHEDER BOYS MENTCHIES,CHEDER BOYS MENTCHIES,Figures,others,Figure Playsets,Kindervelt,Kindervelt,731716158272,731716158272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toys4you-fcpos.s3.us-east-2.amazonaws.com/AUAoBQCgFAKAUB_2Q_29d7feed-674e-429e-85aa-cc919cab3423.jpg,KB001,Kosher brands supermarket set,Kosher brands supermarket set,Kosher brands supermarket set,Kosher brands supermarket set,Figures,others,Figure Playsets,Kindervelt,Kindervelt,731716158647,731716158647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toys4you-fcpos.s3.us-east-2.amazonaws.com/B7gCAIAgCAIAgCAf_9k_70077ccf-aced-4019-9bb4-94a19f4add9b.jpg,KV118,KINDERVELT LULAV SHOFAR SET,KINDERVELT LULAV SHOFAR SET,KINDERVELT LULAV SHOFAR SET,KINDERVELT LULAV SHOFAR SET,Figures,others,Figure Playsets,Kindervelt,Kindervelt,604015673527,604015673527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toys4you-fcpos.s3.us-east-2.amazonaws.com/BQBQGVAFAFAFAFAf_9k_f148265a-170c-496c-9f7f-eefca5d89292.jpg,KV131,SCHOOL GIRLS MENTCHIES,SCHOOL GIRLS MENTCHIES,SCHOOL GIRLS MENTCHIES,SCHOOL GIRLS MENTCHIES,Figures,others,Figure Playsets,Kindervelt,Kindervelt,731716158265,731716158265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
