Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Category,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,,MUSTACHE,MUSTACHE,MUSTACHE,MUSTACHE,Others,Impulse,Rhode Island,Rhode Island,97138782175,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SAFE BANK,SAFE BANK,SAFE BANK,SAFE BANK,Others,Impulse,Rhode Island,Rhode Island,97138646019,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MINI ACTION RACERS,MINI ACTION RACERS,MINI ACTION RACERS,MINI ACTION RACERS,Others,Impulse,Rhode Island,Rhode Island,97138918161,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FLASHING TAMBOURINE,FLASHING TAMBOURINE,FLASHING TAMBOURINE,FLASHING TAMBOURINE,Others,Impulse,Rhode Island,Rhode Island,97138695703,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WATER BOTTLE,WATER BOTTLE,WATER BOTTLE,WATER BOTTLE,Others,Impulse,Rhode Island,Rhode Island,97138677297,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Marbles,Marbles,Marbles,Marbles,Others,Impulse,Rhode Island,Rhode Island,97138659200,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HAND BUZZER,HAND BUZZER,HAND BUZZER,HAND BUZZER,Others,Impulse,Rhode Island,Rhode Island,97138652942,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GLOW STAR and MOON STICK ONS,GLOW STAR and MOON STICK ONS,GLOW STAR and MOON STICK ONS,GLOW STAR and MOON STICK ONS,Others,Impulse,Rhode Island,Rhode Island,97138600981,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"17"" Giant Bomber Glide","17"" Giant Bomber Glide","17"" Giant Bomber Glide","17"" Giant Bomber Glide",Others,Impulse,Rhode Island,Rhode Island,97138600103,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Beach Safe,Beach Safe,Beach Safe,Beach Safe,Others,Impulse,Rhode Island,Rhode Island,97138685889,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YOYO,YOYO,YOYO,YOYO,Others,Impulse,Rhode Island,Rhode Island,97138616845,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GA-DOMIN,DOMINO 28PC SET IN WOODEN BOX,DOMINO 28PC SET IN WOODEN BOX,DOMINO 28PC SET IN WOODEN BOX,DOMINO 28PC SET IN WOODEN BOX,Others,Impulse,Rhode Island,Rhode Island,97138669759,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KICKBALL,KICKBALL,KICKBALL,KICKBALL,Others,Impulse,Rhode Island,Rhode Island,97138658951,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SHEILD AND SWORD,SHEILD AND SWORD,SHEILD AND SWORD,SHEILD AND SWORD,Others,Impulse,Rhode Island,Rhode Island,97138616838,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DROOPY EYES,DROOPY EYES,DROOPY EYES,DROOPY EYES,Others,Impulse,Rhode Island,Rhode Island,97138600202,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FOAM BALL BLASTER,FOAM BALL BLASTER,FOAM BALL BLASTER,FOAM BALL BLASTER,Others,Impulse,Rhode Island,Rhode Island,97138913258,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WHITE GLOVES,WHITE GLOVES,WHITE GLOVES,WHITE GLOVES,Others,Impulse,Rhode Island,Rhode Island,97138652768,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EMOTICON PEN,EMOTICON PEN,EMOTICON PEN,EMOTICON PEN,Others,Impulse,Rhode Island,Rhode Island,97138843364,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FLASHING GUN,FLASHING GUN,FLASHING GUN,FLASHING GUN,Others,Impulse,Rhode Island,Rhode Island,97138796790,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BIG PEN,BIG PEN,BIG PEN,BIG PEN,Others,Impulse,Rhode Island,Rhode Island,97138729194,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRUMPET,TRUMPET,TRUMPET,TRUMPET,Others,Instruments,Rhode Island,Rhode Island,97138653574,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FR-BUBGU,GUMBALL MACHINE,GUMBALL MACHINE,GUMBALL MACHINE,GUMBALL MACHINE,Others,Party Favors,Rhode Island,Rhode Island,97138600714,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FR-GUI25,Acoustic Guitar,Acoustic Guitar,Acoustic Guitar,Acoustic Guitar,Others,Instruments,Rhode Island,Rhode Island,97138698858,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WATER BLASTER,WATER BLASTER,WATER BLASTER,WATER BLASTER,Others,Water & Summer Fun,Rhode Island,Rhode Island,97138906533,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,guitar,guitar,guitar,guitar,Others,Instruments,Rhode Island,Rhode Island,97138925985,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PAINLESS PIERCINGS,PAINLESS PIERCINGS,PAINLESS PIERCINGS,PAINLESS PIERCINGS,Others,Impulse,Rhode Island,Rhode Island,97138954558,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,water blaster,water blaster,water blaster,water blaster,Others,Impulse,Rhode Island,Rhode Island,97138600622,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,hand drum,hand drum,hand drum,hand drum,Others,Instruments,Rhode Island,Rhode Island,97138949356,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GUITAR,GUITAR,GUITAR,GUITAR,Others,Instruments,Rhode Island,Rhode Island,97138698278,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DRUM SET,DRUM SET,DRUM SET,DRUM SET,Others,Instruments,Rhode Island,Rhode Island,97138832146,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CA-ECHMI,Echo Microphone,Echo Microphone,Echo Microphone,Echo Microphone,Others,Karaoke & Microphones,Rhode Island,Rhode Island,97138927910,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,donut key chain,donut key chain,donut key chain,donut key chain,Others,Keychains,Rhode Island,Rhode Island,97138873101,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KEY CHAIN,KEY CHAIN,KEY CHAIN,KEY CHAIN,Others,Keychains,Rhode Island,Rhode Island,97138775856,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DRAWING BOARD KEYCHAIN,DRAWING BOARD KEYCHAIN,DRAWING BOARD KEYCHAIN,DRAWING BOARD KEYCHAIN,Others,Keychains,Rhode Island,Rhode Island,97138722683,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STRAW GLASSES,STRAW GLASSES,STRAW GLASSES,STRAW GLASSES,Others,Kids Purim Costumes & Accessories,Rhode Island,Rhode Island,97138909442,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PIRATE SWORD,PIRATE SWORD,PIRATE SWORD,PIRATE SWORD,Others,Kids Purim Costumes & Accessories,Rhode Island,Rhode Island,97138610584,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CHILD COWBOY HAT,CHILD COWBOY HAT,CHILD COWBOY HAT,CHILD COWBOY HAT,Others,Kids Purim Costumes & Accessories,Rhode Island,Rhode Island,97138818362,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JK-MAGLG,Magnetic Rattle Snake Eggs,Magnetic Rattle Snake Eggs,Magnetic Rattle Snake Eggs,Magnetic Rattle Snake Eggs,Others,Learning Kits,Rhode Island,Rhode Island,97138650931,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GA-DOODL,"Doodle Face 5""x6""","Doodle Face 5""x6""","Doodle Face 5""x6""","Doodle Face 5""x6""",Others,Learning Kits,Rhode Island,Rhode Island,97138786104,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PLTRAF6,"6"" PLUSH TRAFFIC SIGN","6"" PLUSH TRAFFIC SIGN","6"" PLUSH TRAFFIC SIGN","6"" PLUSH TRAFFIC SIGN",Others,Licensed Plush,Rhode Island,Rhode Island,97138879752,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JK-MTBOX,AMAZING MAGIC TRICKS,AMAZING MAGIC TRICKS,AMAZING MAGIC TRICKS,AMAZING MAGIC TRICKS,Others,Magic Tricks & Kits,Rhode Island,Rhode Island,97138916198,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAGIC WAND,MAGIC WAND,MAGIC WAND,MAGIC WAND,Others,Magic Tricks & Kits,Rhode Island,Rhode Island,97138916228,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAGIC CANDLES,MAGIC CANDLES,MAGIC CANDLES,MAGIC CANDLES,Others,Magic Tricks & Kits,Rhode Island,Rhode Island,97138669711,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAGIC ERASE DRAWING BOARD,MAGIC ERASE DRAWING BOARD,MAGIC ERASE DRAWING BOARD,MAGIC ERASE DRAWING BOARD,Others,Magic Tricks & Kits,Rhode Island,Rhode Island,97138916075,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAGIC WAND,MAGIC WAND,MAGIC WAND,MAGIC WAND,Others,Magic Tricks & Kits,Rhode Island,Rhode Island,97138678997,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRICK PENCIL,TRICK PENCIL,TRICK PENCIL,TRICK PENCIL,Others,Magic Tricks & Kits,Rhode Island,Rhode Island,97138954411,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SQUIRT PEN,SQUIRT PEN,SQUIRT PEN,SQUIRT PEN,Others,Magic Tricks & Kits,Rhode Island,Rhode Island,97138954398,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FR-MAGHR,"Metal Horseshoe Magnet 4""","Metal Horseshoe Magnet 4""","Metal Horseshoe Magnet 4""","Metal Horseshoe Magnet 4""",Others,Magic Tricks & Kits,Rhode Island,Rhode Island,97138961839,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Magnetic wheel,Magnetic wheel,Magnetic wheel,Magnetic wheel,Others,Magic Tricks & Kits,Rhode Island,Rhode Island,97138931290,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALIEN SLIME,ALIEN SLIME,ALIEN SLIME,ALIEN SLIME,Others,Modeling & Play-Doh,Rhode Island,Rhode Island,97138865076,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SK-ICECR,Ice Cream Clay Slime,Ice Cream Clay Slime,Ice Cream Clay Slime,Ice Cream Clay Slime,Others,Modeling & Play-Doh,Rhode Island,Rhode Island,97138969880,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TSK-WAFKI,"T8.5 5.6"" WAFFLE CLAY SLIME KIT 12CT","T8.5 5.6"" WAFFLE CLAY SLIME KIT 12CT","T8.5 5.6"" WAFFLE CLAY SLIME KIT 12CT","T8.5 5.6"" WAFFLE CLAY SLIME KIT 12CT",Others,Modeling & Play-Doh,Rhode Island,Rhode Island,97138984135,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TSK-PIZZA,"4.75"" PIZZA SLIME 8CT","4.75"" PIZZA SLIME 8CT","4.75"" PIZZA SLIME 8CT","4.75"" PIZZA SLIME 8CT",Others,Modeling & Play-Doh,Rhode Island,Rhode Island,9.71E+11,9.71E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TSK-ICEKI,"T8.5 5.6"" ICE CREAM CLAY SLIME KIT 12CT","T8.5 5.6"" ICE CREAM CLAY SLIME KIT 12CT","T8.5 5.6"" ICE CREAM CLAY SLIME KIT 12CT","T8.5 5.6"" ICE CREAM CLAY SLIME KIT 12CT",Others,Modeling & Play-Doh,Rhode Island,Rhode Island,97138984111,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TSK-HAMSL,"T8.5 3.2"" CHEESEBURGER CLAY SLIME 12CT","T8.5 3.2"" CHEESEBURGER CLAY SLIME 12CT","T8.5 3.2"" CHEESEBURGER CLAY SLIME 12CT","T8.5 3.2"" CHEESEBURGER CLAY SLIME 12CT",Others,Modeling & Play-Doh,Rhode Island,Rhode Island,97138984104,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TSK-HAMKI,"T8.5 5.6"" CHEESEBURGER CLAY SLIME KIT 12CT","T8.5 5.6"" CHEESEBURGER CLAY SLIME KIT 12CT","T8.5 5.6"" CHEESEBURGER CLAY SLIME KIT 12CT","T8.5 5.6"" CHEESEBURGER CLAY SLIME KIT 12CT",Others,Modeling & Play-Doh,Rhode Island,Rhode Island,97138984142,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TSK-DONSL,"T8.5 3.6"" DONUT CLAY SLIME 12CT","T8.5 3.6"" DONUT CLAY SLIME 12CT","T8.5 3.6"" DONUT CLAY SLIME 12CT","T8.5 3.6"" DONUT CLAY SLIME 12CT",Others,Modeling & Play-Doh,Rhode Island,Rhode Island,97138984098,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TSK-DONKI,"T8.5 5.6"" DONUT CLAY SLIME KIT 12CT","T8.5 5.6"" DONUT CLAY SLIME KIT 12CT","T8.5 5.6"" DONUT CLAY SLIME KIT 12CT","T8.5 5.6"" DONUT CLAY SLIME KIT 12CT",Others,Modeling & Play-Doh,Rhode Island,Rhode Island,97138984128,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TSK-BOBAS,"T13 4.75"" BUBBLE TEA SLIME 12CT","T13 4.75"" BUBBLE TEA SLIME 12CT","T13 4.75"" BUBBLE TEA SLIME 12CT","T13 4.75"" BUBBLE TEA SLIME 12CT",Others,Modeling & Play-Doh,Rhode Island,Rhode Island,97138969910,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FR-SSUVO,Sensory Water Stick Volcano,Sensory Water Stick Volcano,Sensory Water Stick Volcano,Sensory Water Stick Volcano,Others,Impulse,Rhode Island,Rhode Island,97138966797,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BONE CRACKER,BONE CRACKER,BONE CRACKER,BONE CRACKER,Others,Impulse,Rhode Island,Rhode Island,97138954541,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GIGGLE NOISE MAKER,GIGGLE NOISE MAKER,GIGGLE NOISE MAKER,GIGGLE NOISE MAKER,Others,Impulse,Rhode Island,Rhode Island,97138954534,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MUSICAL,MUSICAL,MUSICAL,MUSICAL,Others,Impulse,Rhode Island,Rhode Island,97138671745,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LED FAN,LED FAN,LED FAN,LED FAN,Others,Impulse,Rhode Island,Rhode Island,97138651112,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SK-RBPUT,"4"" Rainbow Bouncing Putty","4"" Rainbow Bouncing Putty","4"" Rainbow Bouncing Putty","4"" Rainbow Bouncing Putty",Others,Painting & Coloring,Rhode Island,Rhode Island,97138912084,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZOO CRAYONS,ZOO CRAYONS,ZOO CRAYONS,ZOO CRAYONS,Others,Painting & Coloring,Rhode Island,Rhode Island,97138701893,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TCA-SGFRU,"T13 SQUEEZY SUGAR FRUIT ASSORTMENT 2.5""-5"" (12PC)","T13 SQUEEZY SUGAR FRUIT ASSORTMENT 2.5""-5"" (12PC)","T13 SQUEEZY SUGAR FRUIT ASSORTMENT 2.5""-5"" (12PC)","T13 SQUEEZY SUGAR FRUIT ASSORTMENT 2.5""-5"" (12PC)",Others,Painting & Coloring,Rhode Island,Rhode Island,97138960573,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TY-BTCRA,Bath TIME Crayons,Bath TIME Crayons,Bath TIME Crayons,Bath TIME Crayons,Others,Painting & Coloring,Rhode Island,Rhode Island,97138959614,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BA-MSBAL,Squeeze Mesh Bead Ball,Squeeze Mesh Bead Ball,Squeeze Mesh Bead Ball,Squeeze Mesh Bead Ball,Others,Painting & Coloring,Rhode Island,Rhode Island,97138906694,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FR-PINRB,"RAINBOW PIN ART 5""X3.75""","RAINBOW PIN ART 5""X3.75""","RAINBOW PIN ART 5""X3.75""","RAINBOW PIN ART 5""X3.75""",Others,Painting & Coloring,Rhode Island,Rhode Island,97138929723,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CRAYON,CRAYON,CRAYON,CRAYON,Others,Painting & Coloring,Rhode Island,Rhode Island,97138619037,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PAINT,PAINT,PAINT,PAINT,Others,Painting & Coloring,Rhode Island,Rhode Island,97138658845,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TY-LACSE,"31"" Lacrosse Set","31"" Lacrosse Set","31"" Lacrosse Set","31"" Lacrosse Set",Others,Party & Group Games,Rhode Island,Rhode Island,97138926210,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CA-SLSTR,PARTY STRING,PARTY STRING,PARTY STRING,PARTY STRING,Others,Party & Group Games,Rhode Island,Rhode Island,97138400819,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8 LOOT BAGS,8 LOOT BAGS,8 LOOT BAGS,8 LOOT BAGS,Others,Party Favors,Rhode Island,Rhode Island,97138760005,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HORN,HORN,HORN,HORN,Others,Party Favors,Rhode Island,Rhode Island,97138750891,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CA-WATSP,Jumbo Sparkle Water Wiggler 8,Jumbo Sparkle Water Wiggler 8,Jumbo Sparkle Water Wiggler 8,Jumbo Sparkle Water Wiggler 8,Others,Play Figures & Sets,Rhode Island,Rhode Island,97138935502,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Plastic Beach Play Set 4pc,Plastic Beach Play Set 4pc,Plastic Beach Play Set 4pc,Plastic Beach Play Set 4pc,Others,Play Figures & Sets,Rhode Island,Rhode Island,97138769312,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLOWN NOSE,CLOWN NOSE,CLOWN NOSE,CLOWN NOSE,Others,Play Figures & Sets,Rhode Island,Rhode Island,97138954299,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,METAL PUZZALE,METAL PUZZALE,METAL PUZZALE,METAL PUZZALE,Others,Card & Travel Games,Rhode Island,Rhode Island,97138765901,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL-CAGCO,Classic Card Game Assortment,Classic Card Game Assortment,Classic Card Game Assortment,Classic Card Game Assortment,Others,Card & Travel Games,Rhode Island,Rhode Island,97138620323,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GA-PLCAR,PLAYING CARDS,PLAYING CARDS,PLAYING CARDS,PLAYING CARDS,Others,Card & Travel Games,Rhode Island,Rhode Island,97138663375,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GA-CHEBO,Game of Chess,Game of Chess,Game of Chess,Game of Chess,Others,Board & Classic Games,Rhode Island,Rhode Island,97138915801,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CATCH GAME,CATCH GAME,CATCH GAME,CATCH GAME,Others,Card & Travel Games,Rhode Island,Rhode Island,97138616531,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RUBBER BAND GAME,RUBBER BAND GAME,RUBBER BAND GAME,RUBBER BAND GAME,Others,Card & Travel Games,Rhode Island,Rhode Island,97138901729,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"2"" Metal IQ Wire Puzzles","2"" Metal IQ Wire Puzzles","2"" Metal IQ Wire Puzzles","2"" Metal IQ Wire Puzzles",Others,Problem Solving Games ,Rhode Island,Rhode Island,97138964465,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WOODEN MAGIC CUBE PUZZLE,WOODEN MAGIC CUBE PUZZLE,WOODEN MAGIC CUBE PUZZLE,WOODEN MAGIC CUBE PUZZLE,Others,Problem Solving Games ,Rhode Island,Rhode Island,97138637833,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SNAP & CLICK PUZZLE,SNAP & CLICK PUZZLE,SNAP & CLICK PUZZLE,SNAP & CLICK PUZZLE,Others,Problem Solving Games ,Rhode Island,Rhode Island,97138946454,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SNAP AND CLICK,SNAP AND CLICK,SNAP AND CLICK,SNAP AND CLICK,Others,Problem Solving Games ,Rhode Island,Rhode Island,97138946447,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NUMBER PUZZLE,NUMBER PUZZLE,NUMBER PUZZLE,NUMBER PUZZLE,Others,Problem Solving Games ,Rhode Island,Rhode Island,97138936653,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"8"" EMOTICON DISC BRACELET","8"" EMOTICON DISC BRACELET","8"" EMOTICON DISC BRACELET","8"" EMOTICON DISC BRACELET",Others,Sewing & Jewelry,Rhode Island,Rhode Island,97138863119,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SEQUIN SLAP BRACELET,SEQUIN SLAP BRACELET,SEQUIN SLAP BRACELET,SEQUIN SLAP BRACELET,Others,Sewing & Jewelry,Rhode Island,Rhode Island,97138872333,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EMOJI RING,EMOJI RING,EMOJI RING,EMOJI RING,Others,Sewing & Jewelry,Rhode Island,Rhode Island,97138836458,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BAT AND BALL SET,BAT AND BALL SET,BAT AND BALL SET,BAT AND BALL SET,Others,Sports & Active Play,Rhode Island,Rhode Island,97138915757,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2 IN 1 SPEED TOP FLYER,2 IN 1 SPEED TOP FLYER,2 IN 1 SPEED TOP FLYER,2 IN 1 SPEED TOP FLYER,Others,Sports & Active Play,Rhode Island,Rhode Island,97138901903,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RETRO SUNGLASSES,RETRO SUNGLASSES,RETRO SUNGLASSES,RETRO SUNGLASSES,Others,Sports & Active Play,Rhode Island,Rhode Island,97138808004,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MINI PING PONG,MINI PING PONG,MINI PING PONG,MINI PING PONG,Others,Sports & Active Play,Rhode Island,Rhode Island,97138803504,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MISTER,MISTER,MISTER,MISTER,Others,Sports & Active Play,Rhode Island,Rhode Island,97138783899,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BONOCULARS,BONOCULARS,BONOCULARS,BONOCULARS,Others,Sports & Active Play,Rhode Island,Rhode Island,97138783530,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SUNGLASSES,SUNGLASSES,SUNGLASSES,SUNGLASSES,Others,Sports & Active Play,Rhode Island,Rhode Island,97138782618,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
